Code,Name,Parent Category Code,Image name
SYRUP,SYRUP,RWD01,no_image.png
PUREE,PUREE,RWD01,no_image.png
POWDER,POWDER,RWD01,no_image.png
SUGAR,SUGAR,RWD01,no_image.png
SAUCE,SAUCE,RWD01,no_image.png
FRESH FRUIT,FRESH FRUIT,RWD01,no_image.png
COFFEE BEANS,COFFEE BEANS,RWD01,no_image.png
LIQUEUR,LIQUEUR,RWD01,no_image.png
PLASTIC,PLASTIC,RWD01,no_image.png
TEA,TEA,RWD01,no_image.png
OTHER,OTHER,RWD01,no_image.png
